Date,Prices,Day_count,Month,Season,Weekday,Is_holiday,Rolling_mean_7,Rolling_mean_30,Lag_1,Lag_7,Lag_30,Daily_delta,CPI,Total_inflation,USD_IDR,Temperature,Rainfall,Humidity,Day_in_month,Diff_value,Percentage
2025-04-09,51900,1925,4,Dry,2,False,50292.857142857145,48221.666666666664,52650,49500,46400,-750,133.4867,1.165834523,17051.90039,27.2,2.31,80.04,9,-Rp750,-1.42
2025-04-10,51150,1926,4,Dry,3,False,50528.57142857143,48385,51900,49500,46250,-750,133.4867,1.165834523,16805.5,27,4.58,81.03,10,-Rp750,-1.45
2025-04-11,49650,1927,4,Dry,4,False,50550,48498.333333333336,51150,49500,46250,-1500,133.4867,1.165834523,16833.80078,27.22,1.19,80.16,11,-Rp1500,-2.93
2025-04-12,49650,1928,4,Dry,5,False,50571.42857142857,48603.333333333336,49650,49500,46500,0,133.4867,1.165834523,16833.80078,27.6,4.95,78.1,12,-Rp1500,-2.93
2025-04-13,49650,1929,4,Dry,6,False,50592.857142857145,48716.666666666664,49650,49500,46250,0,133.4867,1.165834523,16833.80078,27.22,9.31,83.94,13,-Rp1500,-2.93
2025-04-14,49250,1930,4,Dry,0,False,50557.142857142855,48816.666666666664,49650,49500,46250,-400,133.4867,1.165834523,16788,27.51,24.29,82.56,14,-Rp400,-0.81
2025-04-15,49250,1931,4,Dry,1,False,50071.42857142857,48916.666666666664,49250,52650,46250,0,133.4867,1.165834523,16780,27.46,6.22,81.87,15,Rp0,0
2025-04-16,49250,1932,4,Dry,2,False,49692.857142857145,49025,49250,51900,46000,0,133.4867,1.165834523,16813.5,27.32,8.43,80.11,16,Rp0,0
2025-04-17,49000,1933,4,Dry,3,False,49385.71428571428,49111.666666666664,49250,51150,46400,-250,133.4867,1.165834523,16794.59961,27.71,0.86,80.31,17,-Rp250,-0.51
2025-04-18,49000,1934,4,Dry,4,True,49292.857142857145,49198.333333333336,49000,49650,46400,0,133.4867,1.165834523,16794.59961,27.65,1.42,81.72,18,Rp0,0
2025-04-19,49000,1935,4,Dry,5,False,49200,49285,49000,49650,46400,0,133.4867,1.165834523,16794.59961,27.23,19.34,82.54,19,Rp0,0
2025-04-21,48750,1937,4,Dry,0,True,NULL,NULL,NULL,49250,46400,NULL,133.4867,1.165834523,16794.59961,27.28,6.22,81.37,21,-Rp250,-0.51
2025-04-22,48750,1938,4,Dry,1,False,NULL,NULL,48750,49250,46400,0,133.4867,1.165834523,16814.90039,26.76,5.24,83.38,22,Rp0,0
2025-04-23,48750,1939,4,Dry,2,False,NULL,NULL,48750,49250,48650,0,133.4867,1.165834523,16858.09961,27.26,19.47,80.48,23,Rp0,0
2025-04-24,48150,1940,4,Dry,3,False,NULL,NULL,48750,49000,48650,-600,133.4867,1.165834523,16846,26.91,8.14,83.04,24,-Rp600,-1.23
2025-04-25,48150,1941,4,Dry,4,False,NULL,NULL,48150,49000,48650,0,133.4867,1.165834523,16778.5,26.58,16.04,83.54,25,Rp0,0
2025-04-26,48150,1942,4,Dry,5,False,NULL,NULL,48150,49000,49500,0,133.4867,1.165834523,16778.5,26.3,33.91,82.51,26,Rp0,0
2025-04-27,48150,1943,4,Dry,6,False,48407.142857142855,NULL,48150,NULL,49500,0,133.4867,1.165834523,16778.5,26.27,2.35,81.57,27,Rp0,0
2025-04-28,46250,1944,4,Dry,0,False,48050,NULL,48150,48750,49500,-1900,133.4867,1.165834523,16823,27.27,1.91,79.35,28,-Rp1900,-3.95
2025-04-29,46000,1945,4,Dry,1,False,47657.142857142855,NULL,46250,48750,49500,-250,133.4867,1.165834523,16795,27.36,2.49,79.73,29,-Rp250,-0.54
2025-04-30,46650,1946,4,Dry,2,False,47357.142857142855,NULL,46000,48750,49500,650,133.4867,1.165834523,16711.90039,27.48,5.66,80.85,30,Rp650,1.41
2025-05-01,46650,1947,5,Dry,3,True,47142.857142857145,NULL,46650,48150,49500,0,133.4867,1.165834523,16545.90039,27.18,17.02,80.3,1,Rp0,0
2025-05-02,45500,1948,5,Dry,4,False,46764.28571428572,NULL,46650,48150,49500,-1150,133.4867,1.165834523,16606,27.46,5.82,82.45,2,-Rp1150,-2.47
2025-05-03,45500,1949,5,Dry,5,False,46385.71428571428,NULL,45500,48150,49500,0,133.4867,1.165834523,16606,27.84,6.2,80.32,3,-Rp1150,-2.47
2025-05-04,45500,1950,5,Dry,6,False,46007.142857142855,NULL,45500,48150,49500,0,133.4867,1.165834523,16606,27.49,11.38,81.37,4,-Rp1150,-2.47
2025-05-05,43650,1951,5,Dry,0,False,45635.71428571428,NULL,45500,46250,49500,-1850,133.4867,1.165834523,16460,27.49,5.39,82.79,5,-Rp1850,-4.07
2025-05-06,43650,1952,5,Dry,1,False,45300,NULL,43650,46000,49500,0,133.4867,1.165834523,16421.5,27.53,4.68,80.21,6,Rp0,0
2025-05-07,43650,1953,5,Dry,2,False,44871.42857142857,NULL,43650,46650,49500,0,133.4867,1.165834523,16432,27.82,1.72,76.92,7,Rp0,0
2025-05-08,43650,1954,5,Dry,3,False,44442.857142857145,NULL,43650,46650,52650,0,133.4867,1.165834523,16492.59961,27.97,2.88,79.21,8,Rp0,0
2025-05-09,43750,1955,5,Dry,4,False,44192.857142857145,NULL,43650,45500,51900,100,133.4867,1.165834523,16538.30078,27.82,9.99,81.64,9,Rp100,0.23
2025-05-10,43750,1956,5,Dry,5,False,43942.857142857145,NULL,43750,45500,51150,0,133.4867,1.165834523,16538.30078,27.76,5.15,79.31,10,Rp100,0.23
2025-05-11,43750,1957,5,Dry,6,False,43692.857142857145,NULL,43750,45500,49650,0,133.4867,1.165834523,16538.30078,27.8,5.4,80.02,11,Rp100,0.23
2025-05-12,43750,1958,5,Dry,0,False,43707.142857142855,NULL,43750,43650,49650,0,133.4867,1.165834523,16543,27.96,1.91,79.21,12,Rp0,0
2025-05-13,41900,1959,5,Dry,1,False,43457.142857142855,NULL,43750,43650,49650,-1850,133.4867,1.165834523,16688.80078,28.04,1.78,79.05,13,-Rp1850,-4.23
2025-05-14,43150,1960,5,Dry,2,False,43385.71428571428,NULL,41900,43650,49250,1250,133.4867,1.165834523,16599.40039,28.22,2.07,78.17,14,Rp1250,2.98
2025-05-15,43650,1961,5,Dry,3,False,43385.71428571428,NULL,43150,43650,49250,500,133.4867,1.165834523,16558.19922,27.47,6.06,82.89,15,Rp500,1.16
2025-05-16,43400,1962,5,Dry,4,False,43335.71428571428,NULL,43650,43750,49250,-250,133.4867,1.165834523,16511.80078,27.2,9.6,81.78,16,-Rp250,-0.57
2025-05-19,44500,1965,5,Dry,0,False,NULL,NULL,NULL,43750,49000,NULL,133.4867,1.165834523,16487,27.64,8.47,79.94,19,Rp1100,2.53
2025-05-20,44250,1966,5,Dry,1,False,NULL,NULL,44500,41900,NULL,-250,133.4867,1.165834523,16428,27.56,8.18,79.43,20,-Rp250,-0.56
2025-05-21,44250,1967,5,Dry,2,False,NULL,NULL,44250,43150,48750,0,133.4867,1.165834523,16403,26.68,4.46,84.38,21,Rp0,0
2025-05-22,44000,1968,5,Dry,3,False,NULL,NULL,44250,43650,48750,-250,133.4867,1.165834523,16347.59961,27.44,2.51,78.34,22,-Rp250,-0.56
2025-05-23,43750,1969,5,Dry,4,False,NULL,NULL,44000,43400,48750,-250,133.4867,1.165834523,16356.90039,27.22,6.59,84.21,23,-Rp250,-0.57
2025-05-24,43750,1970,5,Dry,5,False,NULL,NULL,43750,NULL,48150,0,133.4867,1.165834523,16356.90039,26.96,9.18,83.27,24,-Rp250,-0.57
2025-05-26,43650,1972,5,Dry,0,False,NULL,NULL,NULL,44500,48150,NULL,133.4867,1.165834523,16211,27.23,2.89,85.78,26,-Rp100,-0.23
2025-05-27,43650,1973,5,Dry,1,False,NULL,NULL,43650,44250,48150,0,133.4867,1.165834523,16243.5,27.79,2.2,83.55,27,Rp0,0
2025-05-28,45500,1974,5,Dry,2,False,NULL,NULL,43650,44250,46250,1850,133.4867,1.165834523,16279,27.59,3.31,82.2,28,Rp1850,4.24
2025-05-29,45500,1975,5,Dry,3,False,NULL,NULL,45500,44000,46000,0,133.4867,1.165834523,16286,27.5,22.57,78.85,29,Rp0,0
2025-05-30,45500,1976,5,Dry,4,False,NULL,NULL,45500,43750,46650,0,133.4867,1.165834523,16293,27.48,2.84,79.94,30,Rp0,0
2025-05-31,45500,1977,5,Dry,5,False,NULL,NULL,45500,43750,46650,0,133.4867,1.165834523,16293,26.98,5.25,82,31,Rp0,0
2025-06-01,45500,1978,6,Dry,6,True,44971.42857142857,NULL,45500,NULL,45500,0,133.4867,1.165834523,16293,26.71,4.54,82.3,1,Rp0,0
2025-06-02,49150,1979,6,Dry,0,False,45757.142857142855,NULL,45500,43650,45500,3650,133.4867,1.165834523,16322,26.48,10.99,85.31,2,NULL,0
2025-06-03,48900,1980,6,Dry,1,False,46507.142857142855,NULL,49150,43650,45500,-250,133.4867,1.165834523,16288.5,26.38,68.13,86.3,3,-Rp250,-0.51
2025-06-04,49650,1981,6,Dry,2,False,47100,NULL,48900,45500,43650,750,133.4867,1.165834523,16332.40039,26.46,4.12,84,4,Rp750,1.53
2025-06-05,49000,1982,6,Dry,3,False,47600,NULL,49650,45500,43650,-650,133.4867,1.165834523,16291.5,27.16,0.98,80.06,5,-Rp650,-1.31
2025-06-06,49000,1983,6,Dry,4,True,48100,NULL,49000,45500,43650,0,133.4867,1.165834523,16246.40039,27.53,1.28,81.04,6,Rp0,0
2025-06-07,49000,1984,6,Dry,5,False,48600,NULL,49000,45500,43650,0,133.4867,1.165834523,16246.40039,27.5,3.34,82.45,7,Rp0,0
2025-06-08,49000,1985,6,Dry,6,False,49100,NULL,49000,45500,43750,0,133.4867,1.165834523,16246.40039,27.52,1.98,81.71,8,Rp0,0
2025-06-09,49000,1986,6,Dry,0,False,49078.57142857143,NULL,49000,49150,43750,0,133.4867,1.165834523,16309,27.4,1.02,79.93,9,Rp0,0
2025-06-10,49000,1987,6,Dry,1,False,49092.857142857145,NULL,49000,48900,43750,0,133.4867,1.165834523,16278.7998,27.93,1.58,79.76,10,Rp0,0
2025-06-11,48250,1988,6,Dry,2,True,48892.857142857145,NULL,49000,49650,43750,-750,133.4867,1.165834523,16247.7998,27.58,1.99,84.91,11,-Rp750,-1.53
2025-06-12,49150,1989,6,Dry,3,False,48914.28571428572,NULL,48250,49000,41900,900,133.4867,1.165834523,15778,27.17,4.18,85.1,12,Rp900,1.87
2025-06-13,48250,1990,6,Dry,4,False,48807.142857142855,NULL,49150,49000,43150,-900,133.4867,1.165834523,16164.5,27.23,7,82.7,13,-Rp900,-1.83
2025-06-14,48250,1991,6,Dry,5,False,48700,NULL,48250,49000,43650,0,133.4867,1.165834523,16164.5,26.78,6.88,85.47,14,-Rp900,-1.83
2025-06-15,48250,1992,6,Dry,6,False,48592.857142857145,NULL,48250,49000,43400,0,133.4867,1.165834523,16164.5,26.99,3.43,82.9,15,-Rp900,-1.83
2025-06-16,54150,1993,6,Dry,0,False,49328.57142857143,NULL,48250,49000,NULL,5900,133.4867,1.165834523,16282.59961,26.68,1.43,84.85,16,Rp5900,12.23
2025-06-17,54650,1994,6,Dry,1,False,50135.71428571428,NULL,54150,49000,NULL,500,133.4867,1.165834523,15801,26.5,6.48,86.06,17,Rp500,0.92
2025-06-18,55250,1995,6,Dry,2,False,51135.71428571428,NULL,54650,48250,44500,600,133.4867,1.165834523,16275,26.31,13.18,85.99,18,Rp600,1.1
2025-06-19,55250,1996,6,Dry,3,False,52007.142857142855,NULL,55250,49150,44250,0,133.4867,1.165834523,15598.5,26.36,8.95,83.59,19,Rp0,0
2025-06-20,57500,1997,6,Dry,4,False,53328.57142857143,NULL,55250,48250,44250,2250,133.4867,1.165834523,16390,26.71,5.85,82.6,20,Rp2250,4.07
2025-06-21,57500,1998,6,Dry,5,False,54650,NULL,57500,48250,44000,0,133.4867,1.165834523,16390,26.23,29.39,85.66,21,Rp2250,4.07
2025-06-22,57500,1999,6,Dry,6,False,55971.42857142857,NULL,57500,48250,43750,0,133.4867,1.165834523,16390,26.02,8.9,83.82,22,Rp2250,4.07
2025-06-23,58150,2000,6,Dry,0,False,56542.857142857145,NULL,57500,54150,43750,650,133.4867,1.165834523,16431,26.43,3.98,78.4,23,NULL,0
2025-06-24,57650,2001,6,Dry,1,False,56971.42857142857,50208.333333333336,58150,54650,NULL,-500,133.4867,1.165834523,16370,27.2,2.56,77.76,24,-Rp500,-0.86
2025-06-25,57650,2002,6,Dry,2,False,57314.28571428572,50675,57650,55250,43650,0,133.4867,1.165834523,16290,27.03,10.99,83.31,25,Rp0,0
2025-06-26,57650,2003,6,Dry,3,False,57657.142857142855,51141.666666666664,57650,55250,43650,0,133.4867,1.165834523,16290,27.47,11.47,76.93,26,Rp0,0
2025-06-27,57650,2004,6,Dry,4,True,57678.57142857143,51546.666666666664,57650,57500,45500,0,133.4867,1.165834523,16222.7998,27.23,2.02,79.76,27,Rp0,0
2025-06-28,57650,2005,6,Dry,5,False,57700,51951.666666666664,57650,57500,45500,0,133.4867,1.165834523,16222.7998,27.79,1.16,76.21,28,Rp0,0
2025-06-29,57650,2006,6,Dry,6,False,57721.42857142857,52356.666666666664,57650,57500,45500,0,133.4867,1.165834523,16222.7998,27.65,1.85,77.54,29,Rp0,0
2025-06-30,55650,2007,6,Dry,0,False,57364.28571428572,52695,57650,58150,45500,-2000,133.4867,1.165834523,16229,27.46,7.02,76.38,30,NULL,0
2025-07-01,54500,2008,7,Dry,1,False,56914.28571428572,52995,55650,57650,45500,-1150,133.4867,1.165834523,16230,27.46,3.92,79.05,1,-Rp1150,-2.07
2025-07-02,54500,2009,7,Dry,2,False,56464.28571428572,53173.333333333336,54500,57650,49150,0,133.4867,1.165834523,16236.40039,26.64,8.14,83.74,2,Rp0,0
2025-07-03,54500,2010,7,Dry,3,False,56014.28571428572,53360,54500,57650,48900,0,133.4867,1.165834523,16235,26.79,2.74,82.93,3,Rp0,0
2025-07-04,55150,2011,7,Dry,4,False,55657.142857142855,53543.333333333336,54500,57650,49650,650,133.4867,1.165834523,16203.7002,27.25,12.11,77.87,4,Rp650,1.19
2025-07-05,55150,2012,7,Dry,5,False,55300,53748.333333333336,55150,57650,49000,0,133.4867,1.165834523,16203.7002,26.98,3.18,81.97,5,Rp650,1.19
2025-07-06,55150,2013,7,Dry,6,False,54942.857142857145,53953.333333333336,55150,57650,49000,0,133.4867,1.165834523,16203.7002,26.76,10.8,83.79,6,Rp650,1.19
2025-07-07,53900,2014,7,Dry,0,False,54692.857142857145,54116.666666666664,55150,55650,49000,-1250,133.4867,1.165834523,16178,25.96,12.24,84.76,7,-Rp1250,-2.27
2025-07-08,53900,2015,7,Dry,1,False,54607.142857142855,54280,53900,54500,49000,0,133.4867,1.165834523,16318.90039,26.75,5.1,78.04,8,Rp0,0
2025-07-09,53900,2016,7,Dry,2,False,54521.42857142857,54443.333333333336,53900,54500,49000,0,133.4867,1.165834523,16261,26.89,5.99,79.74,9,Rp0,0
2025-07-10,55150,2017,7,Dry,3,False,54614.28571428572,54648.333333333336,53900,54500,49000,1250,133.4867,1.165834523,16235,26.79,8.38,80.78,10,Rp1250,2.32
2025-07-11,55150,2018,7,Dry,4,False,54614.28571428572,54878.333333333336,55150,55150,48250,0,133.4867,1.165834523,16209.09961,26.19,15.43,83.1,11,Rp0,0
2025-07-12,55150,2019,7,Dry,5,False,54614.28571428572,55078.333333333336,55150,55150,49150,0,133.4867,1.165834523,16209.09961,26.48,6.96,86.55,12,Rp0,0
2025-07-13,55150,2020,7,Dry,6,False,54614.28571428572,55308.333333333336,55150,55150,48250,0,133.4867,1.165834523,16209.09961,26.88,3.99,84.2,13,Rp0,0
2025-07-14,55900,2021,7,Dry,0,False,54900,55563.333333333336,55150,53900,48250,750,133.4867,1.165834523,16222,26.78,14.65,84.73,14,Rp750,1.36
2025-07-15,54650,2022,7,Dry,1,False,55007.142857142855,55776.666666666664,55900,53900,48250,-1250,133.4867,1.165834523,16256.2002,25.85,18.05,86.64,15,-Rp1250,-2.24
2025-07-16,55250,2023,7,Dry,2,False,55200,55813.333333333336,54650,53900,54150,600,133.4867,1.165834523,16252.09961,26.33,36.48,83,16,Rp600,1.1
2025-07-17,55250,2024,7,Dry,3,False,55214.28571428572,55833.333333333336,55250,55150,54650,0,133.4867,1.165834523,16271.2002,26.46,6.91,79.05,17,Rp0,0
2025-07-18,55250,2025,7,Dry,4,False,55228.57142857143,55833.333333333336,55250,55150,55250,0,133.4867,1.165834523,16329.7002,26.27,0,77.62,18,Rp0,0
2025-07-19,55250,2026,7,Dry,5,False,55242.857142857145,55833.333333333336,55250,55150,55250,0,133.4867,1.165834523,16329.7002,26.55,0.25,80.31,19,Rp0,0
2025-07-20,55250,2027,7,Dry,6,False,55257.142857142855,55758.333333333336,55250,55150,57500,0,133.4867,1.165834523,16329.7002,26.62,0.14,85.21,20,Rp0,0
2025-07-21,56000,2028,7,Dry,0,False,55271.42857142857,55708.333333333336,55250,55900,57500,750,133.4867,1.165834523,16321,27.22,0.14,82.37,21,Rp750,1.36
2025-07-22,55650,2029,7,Dry,1,False,55414.28571428572,55646.666666666664,56000,54650,57500,-350,133.4867,1.165834523,16329.5,27.39,0.68,81.22,22,-Rp350,-0.63
2025-07-23,56650,2030,7,Dry,2,False,55614.28571428572,55596.666666666664,55650,55250,58150,1000,133.4867,1.165834523,16245.2998,27.24,0.6,85.16,23,Rp1000,1.8
2025-07-24,54900,2031,7,Dry,3,False,55564.28571428572,55505,56650,55250,57650,-1750,133.4867,1.165834523,16266.09961,27.32,0.46,85.03,24,-Rp1750,-3.09
2025-07-25,56000,2032,7,Dry,4,False,55671.42857142857,55450,54900,55250,57650,1100,133.4867,1.165834523,16307,27.43,0.29,83.73,25,Rp1100,2
2025-07-26,56000,2033,7,Dry,5,False,55778.57142857143,55395,56000,55250,57650,0,133.4867,1.165834523,16307,26.96,0.53,85.67,26,Rp1100,2
2025-07-27,56000,2034,7,Dry,6,False,55885.71428571428,55340,56000,55250,57650,0,133.4867,1.165834523,16307,26.9,0.36,81.62,27,Rp1100,2
2025-07-28,60750,2035,7,Dry,0,False,56564.28571428572,55443.333333333336,56000,56000,57650,4750,133.4867,1.165834523,16353,26.56,0.61,83.88,28,Rp4750,8.48
2025-07-29,61900,2036,7,Dry,1,False,57457.142857142855,55585,60750,55650,57650,1150,133.4867,1.165834523,16398.80078,26.61,0.22,86.49,29,Rp1150,1.89
2025-07-30,64900,2037,7,Dry,2,False,58635.71428571428,55893.333333333336,61900,56650,55650,3000,133.4867,1.165834523,16367.90039,27.04,0.75,85.44,30,Rp3000,4.85
2025-07-31,66900,2038,7,Dry,3,False,60350,56306.666666666664,64900,54900,54500,2000,133.4867,1.165834523,16426.80078,27.04,1.25,84.55,31,Rp2000,3.08
2025-08-01,68000,2039,8,Dry,4,False,62064.28571428572,56756.666666666664,66900,56000,54500,1100,133.4867,1.165834523,16483,27.04,6.21,83.24,1,Rp1100,1.64
2025-08-02,68000,2040,8,Dry,5,False,63778.57142857143,57206.666666666664,68000,56000,54500,0,133.4867,1.165834523,16483,26.33,17.63,87.6,2,Rp1100,1.64
2025-08-03,68000,2041,8,Dry,6,False,65492.857142857145,57635,68000,56000,55150,0,133.4867,1.165834523,16483,26.87,5.1,84.01,3,Rp1100,1.64
2025-08-04,67750,2042,8,Dry,0,False,66492.85714285714,58055,68000,60750,55150,-250,133.4867,1.165834523,16483,26.64,10.06,83.18,4,-Rp250,-0.37
2025-08-05,67500,2043,8,Dry,1,False,67292.85714285714,58466.666666666664,67750,61900,55150,-250,133.4867,1.165834523,16362,26.08,10.91,86.23,5,-Rp250,-0.37
2025-08-06,67750,2044,8,Dry,2,False,67700,58928.333333333336,67500,64900,53900,250,133.4867,1.165834523,16377.5,26.81,10.48,80.53,6,Rp250,0.37
2025-08-07,68150,2045,8,Dry,3,False,67878.57142857143,59403.333333333336,67750,66900,53900,400,133.4867,1.165834523,16334.7002,26.41,3.37,80.82,7,Rp400,0.59
2025-08-08,67750,2046,8,Dry,4,False,67842.85714285714,59865,68150,68000,53900,-400,133.4867,1.165834523,16300,26.51,4.96,81.39,8,-Rp400,-0.59
2025-08-09,67750,2047,8,Dry,5,False,67807.14285714286,60285,67750,68000,55150,0,133.4867,1.165834523,16300,26.5,3,81.73,9,-Rp400,-0.59
2025-08-10,67750,2048,8,Dry,6,False,67771.42857142857,60705,67750,68000,55150,0,133.4867,1.165834523,16300,26.45,6.7,82.63,10,-Rp400,-0.59
2025-08-11,67250,2049,8,Dry,0,False,67700,61108.333333333336,67750,67750,55150,-500,133.4867,1.165834523,16249,25.93,7.14,84.74,11,-Rp500,-0.74
2025-08-12,66900,2050,8,Dry,1,False,67614.28571428571,61500,67250,67500,55150,-350,133.4867,1.165834523,16298,25.96,2.84,82.31,12,-Rp350,-0.52
2025-08-13,68500,2051,8,Dry,2,False,67721.42857142857,61920,66900,67750,55900,1600,133.4867,1.165834523,16248.2002,26.25,0.01,76.46,13,Rp1600,2.39
2025-08-14,68500,2052,8,Dry,3,False,67771.42857142857,62381.666666666664,68500,68150,54650,0,133.4867,1.165834523,16109,25.85,7.31,81.64,14,Rp0,0
2025-08-15,68000,2053,8,Dry,4,False,67807.14285714286,62806.666666666664,68500,67750,55250,-500,133.4867,1.165834523,16169,25.41,5.7,86.93,15,-Rp500,-0.73
2025-08-16,68000,2054,8,Dry,5,False,67842.85714285714,63231.666666666664,68000,67750,55250,0,133.4867,1.165834523,16169,25.84,5.71,85.43,16,-Rp500,-0.73
2025-08-17,68000,2055,8,Dry,6,True,67878.57142857143,63656.666666666664,68000,67750,55250,0,133.4867,1.165834523,16169,26.56,9.41,81.74,17,-Rp500,-0.73
2025-08-18,68000,2056,8,Dry,0,False,67985.71428571429,64081.666666666664,68000,67250,55250,0,133.4867,1.165834523,16196,26.66,4.24,80.43,18,Rp0,0
2025-08-19,66650,2057,8,Dry,1,False,67950,64461.666666666664,68000,66900,55250,-1350,133.4867,1.165834523,16205.40039,26.35,16.05,83.05,19,-Rp1350,-1.99
2025-08-20,67150,2058,8,Dry,2,False,67757.14285714286,64833.333333333336,66650,68500,56000,500,133.4867,1.165834523,16275.2002,26.14,13.31,85.1,20,Rp500,0.75
2025-08-21,65900,2059,8,Dry,3,False,67385.71428571429,65175,67150,68500,55650,-1250,133.4867,1.165834523,16263.59961,25.76,11.98,85.56,21,-Rp1250,-1.86
2025-08-22,64900,2060,8,Dry,4,False,66942.85714285714,65450,65900,68000,56650,-1000,133.4867,1.165834523,16339.7002,25.32,6.79,85.9,22,-Rp1000,-1.52
2025-08-23,64900,2061,8,Dry,5,False,66500,65783.33333333333,64900,68000,54900,0,133.4867,1.165834523,16339.7002,25.45,29.29,84.71,23,-Rp1000,-1.52
2025-08-24,64900,2062,8,Dry,6,False,66057.14285714286,66080,64900,68000,56000,0,133.4867,1.165834523,16339.7002,25.89,8.7,84.13,24,-Rp1000,-1.52
2025-08-25,57500,2063,8,Dry,0,False,64557.142857142855,66130,64900,68000,56000,-7400,133.4867,1.165834523,16227,26.14,5.17,82.06,25,-Rp7400,-11.4
2025-08-26,57000,2064,8,Dry,1,False,63178.57142857143,66163.33333333333,57500,66650,56000,-500,133.4867,1.165834523,16267,26.45,4.56,80.42,26,-Rp500,-0.87
2025-08-27,59650,2065,8,Dry,2,False,62107.142857142855,66126.66666666667,57000,67150,60750,2650,133.4867,1.165834523,16299.2002,26.29,2.19,81.7,27,Rp2650,4.65
2025-08-28,60250,2066,8,Dry,3,False,61300,66071.66666666667,59650,65900,61900,600,133.4867,1.165834523,16314,26.45,2.44,81.02,28,Rp600,1.01
2025-08-29,59250,2067,8,Dry,4,False,60492.857142857145,65883.33333333333,60250,64900,64900,-1000,133.4867,1.165834523,16344.2998,26.65,3.8,80.13,29,-Rp1000,-1.66
2025-08-30,59250,2068,8,Dry,5,False,59685.71428571428,65628.33333333333,59250,64900,66900,0,133.4867,1.165834523,16344.2998,26.5,4.97,82.57,30,-Rp1000,-1.66
2025-08-31,59250,2069,8,Dry,6,False,58878.57142857143,65336.666666666664,59250,64900,68000,0,133.4867,1.165834523,16344.2998,26.67,9.81,81.12,31,-Rp1000,-1.66
2025-09-01,58000,2070,9,Dry,0,False,58950,65003.333333333336,59250,57500,68000,-1250,133.4867,1.165834523,16409,26.22,3.83,82.96,1,-Rp1250,-2.11
2025-09-02,54750,2071,9,Dry,1,False,58628.57142857143,64561.666666666664,58000,57000,68000,-3250,133.4867,1.165834523,16405.19922,26.31,9.78,84.2,2,-Rp3250,-5.6
2025-09-03,55250,2072,9,Dry,2,False,58000,64145,54750,59650,67750,500,133.4867,1.165834523,16443.90039,26.37,10.63,84.58,3,Rp500,0.91
2025-09-04,53900,2073,9,Dry,3,False,57092.857142857145,63691.666666666664,55250,60250,67500,-1350,133.4867,1.165834523,16463,26.39,7.79,84.15,4,-Rp1350,-2.44
2025-09-05,53900,2074,9,Dry,4,True,56328.57142857143,63230,53900,59250,67750,0,133.4867,1.165834523,16452.09961,26.48,12.45,84.42,5,Rp0,0
2025-09-06,53900,2075,9,Dry,5,False,55564.28571428572,62755,53900,59250,68150,0,133.4867,1.165834523,16452.09961,26.52,16.43,83.35,6,Rp0,0
2025-09-07,53900,2076,9,Dry,6,False,54800,62293.333333333336,53900,59250,67750,0,133.4867,1.165834523,16452.09961,26.73,7.69,82.04,7,Rp0,0
2025-09-08,51400,2077,9,Dry,0,False,53857.142857142855,61748.333333333336,53900,58000,67750,-2500,133.4867,1.165834523,16392,26.89,7.65,80.11,8,NULL,0
2025-09-09,50250,2078,9,Dry,1,False,53214.28571428572,61165,51400,54750,67750,-1150,133.4867,1.165834523,16446.09961,26.62,11.36,81.74,9,-Rp1150,-2.24
2025-09-10,49750,2079,9,Dry,2,False,52428.57142857143,60581.666666666664,50250,55250,67250,-500,133.4867,1.165834523,16449.90039,26.89,3.44,81.56,10,-Rp500,-1
2025-09-11,49150,2080,9,Dry,3,False,51750,59990,49750,53900,66900,-600,133.4867,1.165834523,16439,27.17,6.39,79.51,11,-Rp600,-1.21
